----
| *Title* | *CGP* | *Author* | *Date* | *SuDoc*
:-----------------|:-----------------|:-----------------|:-----------------|:-----------------
"Executive order on the food supply chain and the Defense Production Act : FAQs / Nina M. Hart.",1136908,https://catalog.gpo.gov/F/?func=direct&doc_number=1136908&local_base=GPO01PUB,"Hart, Nina M.",2020,LC 14.25:LSB 10456/
"Executive order to accelerate economic recovery from COVID-19 emergency by expediting infrastructure investment / Linda Luther.",1150419,https://catalog.gpo.gov/F/?func=direct&doc_number=1150419&local_base=GPO01PUB,"Luther, Linda",2020,LC 14.25/2:IN 11426/
"Export restrictions in response to the COVID-19 pandemic / Christopher A. Casey, Cathleen D. Cimino-Isaacs.",1127900,https://catalog.gpo.gov/F/?func=direct&doc_number=1127900&local_base=GPO01PUB,"Casey, Christopher A.",2020,LC 14.24:IF 11551/
"Export-Import Bank: loan and loan guarantee program updates in response to COVID-19.",1207519,https://catalog.gpo.gov/F/?func=direct&doc_number=1207519&local_base=GPO01PUB,"United States. Government Accountability Office",2022,GA 1.13:GAO-22-105560
"Exposure notification : benefits and challenges of smartphone applications to augment contact tracing: report to congressional addressees.",1171363,https://catalog.gpo.gov/F/?func=direct&doc_number=1171363&local_base=GPO01PUB,"United States. Government Accountability Office",2021,GA 1.2:GAO-21-104622
"FCC COVID-19 telehealth program and connected care pilot program : funding to assist health care providers and patients / Victoria L. Elliott.",1127901,https://catalog.gpo.gov/F/?func=direct&doc_number=1127901&local_base=GPO01PUB,"Elliott, Victoria L.",2020,LC 14.24:IF 11553/
"FEMA did not always accurately report COVID-19 contract actions in the Federal Procurement Data System.",1167618,https://catalog.gpo.gov/F/?func=direct&doc_number=1167618&local_base=GPO01PUB,"United States. Department of Homeland Security. Office of Inspector General",2021,HS 1.22:22-07
"FEMA's natural disaster preparedness and response efforts during the coronavirus pandemic : hearing before the Subcommittee on Environment of the Committee on Oversight and Reform, House of Representatives, One Hundred Sixteenth Congress, second session, July 24, 2020.",1133909,https://catalog.gpo.gov/F/?func=direct&doc_number=1133909&local_base=GPO01PUB,"United States. Congress. House. Committee on Oversight and Reform. Subcommittee on Environment",2020,Y 4.OV 2:116-107
"FERPA & Coronavirus Disease 2019 (COVID-19) : frequently asked questions (FAQs) / Student Privacy Policy Office.",1120068,https://catalog.gpo.gov/F/?func=direct&doc_number=1120068&local_base=GPO01PUB,"No data",2020,ED 1.2:C 81/4
"FERPA & el Coronavirus 2019 (COVID-19) : preguntas frecuentes / Oficina de Política de Privacidad del Estudiante.",1120069,https://catalog.gpo.gov/F/?func=direct&doc_number=1120069&local_base=GPO01PUB,"No data",2020,ED 1.2:C 81/4/SPAN.
"Facility assessment checklist for evaluation of coronavirus disease (COVID-19) assessment and control plans for meat and poultry processing facilities : using guidance from the Centers for Disease Control and Prevention (CDC) and Occupational Safety and Health Administration (OSHA).",1125472,https://catalog.gpo.gov/F/?func=direct&doc_number=1125472&local_base=GPO01PUB,"No data",2020,HE 20.7008:C 81/34
"Fact finding investigation no. 30: COVID-19 impact on cruise industry. Final report / Federal Maritime Commission.",1177155,https://catalog.gpo.gov/F/?func=direct&doc_number=1177155&local_base=GPO01PUB,"No data",2022,FMC 1.2:C 88/2
"Fact finding investigation no. 30: COVID-19 impact on cruise industry. Initial report - licensing and bonds / Federal Maritime Commission.",1177180,https://catalog.gpo.gov/F/?func=direct&doc_number=1177180&local_base=GPO01PUB,"No data",2020,FMC 1.2:C 88/10
"Fact finding investigation no. 30: COVID-19 impact on cruise industry. Interim report: economic impact of COVID-19 on cruise industry on the East Coast / Federal Maritime Commission.",1177158,https://catalog.gpo.gov/F/?func=direct&doc_number=1177158&local_base=GPO01PUB,"No data",2021,FMC 1.2:C 88/3
"Fact finding investigation no. 30: COVID-19 impact on cruise industry. Interim report: economic impact of COVID-19 on the cruise industry in Alaska, Washington, and Oregon / Federal Maritime Commission.",1177174,https://catalog.gpo.gov/F/?func=direct&doc_number=1177174&local_base=GPO01PUB,"No data",2020,FMC 1.2:C 88/7
"Fact finding investigation no. 30: COVID-19 impact on cruise industry. Interim report: economic impact of COVID-19 on the cruise industry in Florida, September 23, 2020 / Federal Maritime Commission.",1177175,https://catalog.gpo.gov/F/?func=direct&doc_number=1177175&local_base=GPO01PUB,"No data",2020,FMC 1.2:C 88/8
"Fact finding investigation no. 30: COVID-19 impact on cruise industry. Interim report: economic impact of COVID-19 on the cruise industry on California, Hawaii, and the Pacific / Federal Maritime Commission.",1177163,https://catalog.gpo.gov/F/?func=direct&doc_number=1177163&local_base=GPO01PUB,"No data",2021,FMC 1.2:C 88/5
"Fact finding investigation no. 30: COVID-19 impact on cruise industry. Interim report: economic impact of COVID-19 on the cruise industry on U.S. territories in the Caribbean / Federal Maritime Commission.",1177159,https://catalog.gpo.gov/F/?func=direct&doc_number=1177159&local_base=GPO01PUB,"No data",2021,FMC 1.2:C 88/4
"Fact finding investigation no. 30: COVID-19 impact on cruise industry. Interim report: economic impact of COVID-19 on the cruise industry on the Gulf Coast / Federal Maritime Commission.",1177169,https://catalog.gpo.gov/F/?func=direct&doc_number=1177169&local_base=GPO01PUB,"No data",2020,FMC 1.2:C 88/6
"Fact finding investigation no. 30: COVID-19 impact on cruise industry. Interim report: refund policy / Federal Maritime Commission.",1177178,https://catalog.gpo.gov/F/?func=direct&doc_number=1177178&local_base=GPO01PUB,"No data",2020,FMC 1.2:C 88/9
"Fact sheet: retail operations to reduce risks of airborne infectious disease transmission / Better Buildings.",1170594,https://catalog.gpo.gov/F/?func=direct&doc_number=1170594&local_base=GPO01PUB,"No data",2021,E 1.2:IN 3/8
"Families First Coronavirus Response Act : employee paid leave rights / Wage and Hour Division, United States Department of Labor.",1119921,https://catalog.gpo.gov/F/?func=direct&doc_number=1119921&local_base=GPO01PUB,"No data",2020,L 36.202:C 81
"The Families First Coronavirus Response Act : federal employee leave / Sarah A. Donovan, Jon O. Shimabukuro.",1128634,https://catalog.gpo.gov/F/?func=direct&doc_number=1128634&local_base=GPO01PUB,"Donovan, Sarah A.",2020,LC 14.24:IF 11519/
"The Families First Coronavirus Response Act leave provisions / Sarah A. Donovan, Jon O. Shimabukuro.",1119344,https://catalog.gpo.gov/F/?func=direct&doc_number=1119344&local_base=GPO01PUB,"Donovan, Sarah A.",2020,LC 14.24:IF 11487/
"Families First Coronavirus Response Act.",1118414,https://catalog.gpo.gov/F/?func=direct&doc_number=1118414&local_base=GPO01PUB,"United States",2020,AE 2.110:116-127
"Families First Coronavirus Response Act.",1120160,https://catalog.gpo.gov/F/?func=direct&doc_number=1120160&local_base=GPO01PUB,"United States",2020,AE 2.110:116-127
"Family caregivers: care for yourself one small way each day.",1133776,https://catalog.gpo.gov/F/?func=direct&doc_number=1133776&local_base=GPO01PUB,"No data",2020,HE 20.7002:C 18/2/FAMILY
"Farmers to families? : an investigation into the Trump Administration's food box program / a report by the Majority staff of the Select Subcommittee on the Coronavirus Crisis.",1170621,https://catalog.gpo.gov/F/?func=direct&doc_number=1170621&local_base=GPO01PUB,"United States. Congress. House. Committee on Oversight and Reform. Select Subcommittee on the Coronavirus Crisis",2021,Y 4.OV 2:F 73
"Federal COVID-19 vaccination mandates and related litigation : an overview / Wen W. Shen.",1215050,https://catalog.gpo.gov/F/?func=direct&doc_number=1215050&local_base=GPO01PUB,"Shen, Wen W.",2021,LC 14.25:LSB 10662/
"Federal IT modernization : how the coronavirus exposed outdated systems : hearing before the Subcommittee on Government Operations of the Committee on Oversight and Reform, House of Representatives, One Hundred Sixteenth Congress, second session, July 20, 2020.",1133770,https://catalog.gpo.gov/F/?func=direct&doc_number=1133770&local_base=GPO01PUB,"United States. Congress. House. Committee on Oversight and Reform. Subcommittee on Government Operations",2020,Y 4.OV 2:116-104
"The Federal Judiciary and the Coronavirus Aid, Relief, and Economic Security Act ("CARES Act") / Joanna R. Lampe, Barry J. McMillion.",1129405,https://catalog.gpo.gov/F/?func=direct&doc_number=1129405&local_base=GPO01PUB,"Lampe, Joanna R.",2020,LC 14.25/2:IN 11344/
"Federal Reserve lending programs : credit markets served by the programs have stabilized, but vulnerabilities remain: report to congressional committees.",1171539,https://catalog.gpo.gov/F/?func=direct&doc_number=1171539&local_base=GPO01PUB,"United States. Government Accountability Office",2021,GA 1.13:GAO-22-104640
"Federal Reserve lending programs : use of CARES Act-supported programs has been limited and flow of credit has generally improved : report to congressional committees.",1133850,https://catalog.gpo.gov/F/?func=direct&doc_number=1133850&local_base=GPO01PUB,"United States. Government Accountability Office",2020,GA 1.13:GAO-21-180
"The Federal Reserve's legal authorities for responding to the economic impacts of COVID-19 / Jay B. Sykes.",1118244,https://catalog.gpo.gov/F/?func=direct&doc_number=1118244&local_base=GPO01PUB,"Sykes, Jay B.",2020,LC 14.25:LSB 10435/
"The Federal Reserve's response to COVID-19 : policy issues / Marc Labonte.",1126949,https://catalog.gpo.gov/F/?func=direct&doc_number=1126949&local_base=GPO01PUB,"Labonte, Marc",2020,LC 14.23:R 46411/
"Federal Reserve: emergency lending in response to COVID-19 / Marc Labonte.",1158323,https://catalog.gpo.gov/F/?func=direct&doc_number=1158323&local_base=GPO01PUB,"Labonte, Marc",2020,LC 14.25/2:IN 11327/
"Federal Reserve: monetary policy actions in response to COVID-19 / Marc Labonte.",1158338,https://catalog.gpo.gov/F/?func=direct&doc_number=1158338&local_base=GPO01PUB,"Labonte, Marc",2020,LC 14.25/2:IN 11330/
"Federal Reserve: recent actions in response to COVID-19 / Marc Labonte.",1125435,https://catalog.gpo.gov/F/?func=direct&doc_number=1125435&local_base=GPO01PUB,"Labonte, Marc",2020,LC 14.25/2:IN 11259/
"Federal authority to lift or modify state and local COVID-19 "stay-at-home" orders : frequently asked questions / Jay B. Sykes.",1137580,https://catalog.gpo.gov/F/?func=direct&doc_number=1137580&local_base=GPO01PUB,"Sykes, Jay B.",2020,LC 14.25:LSB 10469/
"Federal courts during the COVID-19 pandemic : best practices, opportunities for innovation, and lessons for the future : hearing before the Subcommittee on Courts, Intellectual Property, and the Internet of the Committee on the Judiciary, House of Representatives, One Hundred Sixteenth Congress, second session, June 25, 2020.",1192582,https://catalog.gpo.gov/F/?func=direct&doc_number=1192582&local_base=GPO01PUB,"United States. Congress. House. Committee on the Judiciary. Subcommittee on Courts, Intellectual Property, and the Internet",2022,Y 4.J 89/1:116-82
"Federal debt management : Treasury quickly financed historic government response to the pandemic and is assessing risks to market functioning : report to congressional committees.",1162671,https://catalog.gpo.gov/F/?func=direct&doc_number=1162671&local_base=GPO01PUB,"United States. Government Accountability Office",2021,GA 1.13:GAO-21-606
"Federal executive agencies: selected pay flexibilities for COVID-19 response / Barbara L. Schwemle.",1127903,https://catalog.gpo.gov/F/?func=direct&doc_number=1127903&local_base=GPO01PUB,"Schwemle, Barbara L.",2020,LC 14.24:IF 11489/
"Federal health centers and COVID-19 / Elayne J. Heisler.",1151353,https://catalog.gpo.gov/F/?func=direct&doc_number=1151353&local_base=GPO01PUB,"Heisler, Elayne J.",2020,LC 14.25/2:IN 11367/
"Federal hiring: OPM should collect and share COVID-19 lessons learned to inform hiring during future emergencies : report to congressional addressees.",1166168,https://catalog.gpo.gov/F/?func=direct&doc_number=1166168&local_base=GPO01PUB,"United States. Government Accountability Office",2021,GA 1.13:GAO-21-104297
"Federal housing policy responses to COVID-19 / Maggie McCarty, Libby Perl, Katie Jones.",1151355,https://catalog.gpo.gov/F/?func=direct&doc_number=1151355&local_base=GPO01PUB,"McCarty, Maggie",2020,LC 14.25/2:IN 11424/
"Federal jury trials and COVID-19 / Barry J. McMillion.",1151358,https://catalog.gpo.gov/F/?func=direct&doc_number=1151358&local_base=GPO01PUB,"McMillion, Barry J.",2020,LC 14.25/2:IN 11346/
"Federal legislation shielding businesses and individuals from tort liability : a legal and historical overview / Kevin M. Lewis.",1137585,https://catalog.gpo.gov/F/?func=direct&doc_number=1137585&local_base=GPO01PUB,"Lewis, Kevin M.",2020,LC 14.25:LSB 10461/
"Federal offshore oil and gas revenues during the COVID-19 pandemic / Laura B. Comay.",1133359,https://catalog.gpo.gov/F/?func=direct&doc_number=1133359&local_base=GPO01PUB,"Comay, Laura B.",2020,LC 14.24:IF 11649/
"Federal oil and gas revenue : actions needed to improve BLM's royalty relief policy : testimony before the Subcommittee on Energy and Mineral Resources, Committee on Natural Resources, House of Representatives / statement of Frank Rusco.",1130632,https://catalog.gpo.gov/F/?func=direct&doc_number=1130632&local_base=GPO01PUB,"United States. Government Accountability Office",2020,GA 1.5/2:GAO-21-169 T
"Federal prisoners and COVID-19 : background and authorities to grant release / Nathan James, Michael A. Foster.",1119884,https://catalog.gpo.gov/F/?func=direct&doc_number=1119884&local_base=GPO01PUB,"James, Nathan (Nathan Allen)",2020,LC 14.23:R 46297/
"Federal prisons: monitoring efforts to implement COVID-19 recommendations and examining First Step Act implementation : testimony before the Subcommittee on Crime, Terrorism, and Homeland Security, Committee on the Judiciary, House of Representatives / statement of Gretta L. Goodwin.",1171505,https://catalog.gpo.gov/F/?func=direct&doc_number=1171505&local_base=GPO01PUB,"United States. Government Accountability Office",2022,GA 1.5/2:GAO-22-105691
"Federal real property: GSA could further agencies' post-pandemic planning for office space use : report to congressional addressees.",1201545,https://catalog.gpo.gov/F/?func=direct&doc_number=1201545&local_base=GPO01PUB,"United States. Government Accountability Office",2022,GA 1.13:GAO-22-105105
"Federal response to COVID-19 : Department of Veterans Affairs / Sidath Viranga Panangala and six others.",1125951,https://catalog.gpo.gov/F/?func=direct&doc_number=1125951&local_base=GPO01PUB,"Panangala, Sidath Viranga",2020,LC 14.23:R 46340/
"Federal student loan debt relief in the context of COVID-19 / Alexandra Hegji.",1125952,https://catalog.gpo.gov/F/?func=direct&doc_number=1125952&local_base=GPO01PUB,"Hegji, Alexandra",2020,LC 14.23:R 46314/
"Federal telework: key practices that can help ensure the success of telework programs : testimony before the Subcommittee on Regulatory Affairs and Federal Management, Committee on Homeland Security and Governmental Affairs, U.S. Senate / statement of Michelle B. Rosenberg.",1132790,https://catalog.gpo.gov/F/?func=direct&doc_number=1132790&local_base=GPO01PUB,"United States. Government Accountability Office",2020,GA 1.5/2:GAO-21-238 T
"Federal workforce: key considerations for agencies returning employees to workplaces during pandemics : testimony before the Subcommittee on Government Operations, Committee on Oversight and Reform, House of Representatives / statement of J. Christopher Mihm.",1124268,https://catalog.gpo.gov/F/?func=direct&doc_number=1124268&local_base=GPO01PUB,"United States. Government Accountability Office",2020,GA 1.5/2:GAO-20-650 T
"Feeding kids when schools are closed due to Coronavirus (COVID-19).",1131833,https://catalog.gpo.gov/F/?func=direct&doc_number=1131833&local_base=GPO01PUB,"No data",2020,A 98.9:864
"Feeling stressed or anxious about the COVID-19 pandemic?",1139228,https://catalog.gpo.gov/F/?func=direct&doc_number=1139228&local_base=GPO01PUB,"No data",2020,HE 20.402:C 83/4
"Festivals and other multi-day large gatherings : COVID-19 planning toolkit for health departments.",1165461,https://catalog.gpo.gov/F/?func=direct&doc_number=1165461&local_base=GPO01PUB,"No data",2021,HE 20.7002:F 42
"Filing whistleblower complaints related to COVID-19.",1166307,https://catalog.gpo.gov/F/?func=direct&doc_number=1166307&local_base=GPO01PUB,"No data",2021,L 35.24:W 57/15
"Financial assistance: lessons learned from CARES Act loan program for aviation and other eligible businesses : report to congressional committees.",1133853,https://catalog.gpo.gov/F/?func=direct&doc_number=1133853&local_base=GPO01PUB,"United States. Government Accountability Office",2020,GA 1.13:GAO-21-198
"Financial stability: agencies have not found leveraged lending to significantly threaten stability but remain cautious amid pandemic : report to agency officials.",1134145,https://catalog.gpo.gov/F/?func=direct&doc_number=1134145&local_base=GPO01PUB,"United States. Government Accountability Office",2020,GA 1.13:GAO-21-167
"The First Step Act, the pandemic, and compassionate release : what are the next steps for the Federal Bureau of Prisons? : hearing before the Subcommittee on Crime, Terrorism, and Homeland Security of the Committee on the Judiciary, U.S. House of Representatives, One Hundred Seventeenth Congress, second session, Friday January 21, 2022.",1178388,https://catalog.gpo.gov/F/?func=direct&doc_number=1178388&local_base=GPO01PUB,"United States. Congress. House. Committee on the Judiciary. Subcommittee on Crime, Terrorism, and Homeland Security",2022,Y 4.J 89/1:117-51
"First responders: care for yourself one small way each day.",1133700,https://catalog.gpo.gov/F/?func=direct&doc_number=1133700&local_base=GPO01PUB,"No data",2020,HE 20.7002:C 18/2/FIRST
"Food banks and other emergency feeding organizations : federal aid and the response to COVID-19 / Kara Clifford Billings, Erica A. Lee, Elizabeth M. Webster.",1127208,https://catalog.gpo.gov/F/?func=direct&doc_number=1127208&local_base=GPO01PUB,"Billings, Kara Clifford",2020,LC 14.23:R 46432/
"Food planning during the coronavirus pandemic.",1128648,https://catalog.gpo.gov/F/?func=direct&doc_number=1128648&local_base=GPO01PUB,"No data",2020,A 98.2:C 81/2/ENGL.
"Food safety and COVID-19 / Renée Johnson.",1130507,https://catalog.gpo.gov/F/?func=direct&doc_number=1130507&local_base=GPO01PUB,"Johnson, Renée (Specialist in agricultural policy)",2020,LC 14.25/2:IN 11453/
"For people living in prisons and jails.",1163666,https://catalog.gpo.gov/F/?func=direct&doc_number=1163666&local_base=GPO01PUB,"No data",2021,HE 20.7002:P 93/2
"Forest Service announces timber sale contract relief / Anne A. Riddle.",1158347,https://catalog.gpo.gov/F/?func=direct&doc_number=1158347&local_base=GPO01PUB,"Riddle, Anne A.",2020,LC 14.25/2:IN 11364/
"Former federal reserve chairs on responding to our nation's economic crisis : hearing before the Select Subcommittee on the Coronavirus Crisis of the Committee on Oversight and Reform, House of Representatives, One Hundred Sixteenth Congress, second session, July 17, 2020.",1133767,https://catalog.gpo.gov/F/?func=direct&doc_number=1133767&local_base=GPO01PUB,"United States. Congress. House. Committee on Oversight and Reform. Select Subcommittee on the Coronavirus Crisis",2020,Y 4.OV 2:116-103
"Freedom of Information Act (FOIA) processing changes due to COVID-19 : in brief / Kathleen E. Marchsteiner, Meghan M. Stuessy.",1119619,https://catalog.gpo.gov/F/?func=direct&doc_number=1119619&local_base=GPO01PUB,"Marchsteiner, Kathleen E.",2020,LC 14.23:R 46292/
"Freedom of Information Act: selected agencies adapted to the COVID-19 pandemic but face ongoing challenges and backlogs : report to congressional addressees.",1171666,https://catalog.gpo.gov/F/?func=direct&doc_number=1171666&local_base=GPO01PUB,"United States. Government Accountability Office",2022,GA 1.13:GAO-22-105040
"Freedom of association in the wake of Coronavirus / Victoria L. Killion.",1137766,https://catalog.gpo.gov/F/?func=direct&doc_number=1137766&local_base=GPO01PUB,"Killion, Victoria L.",2020,LC 14.25:LSB 10451/
"Freedom of expression during COVID-19.",1129019,https://catalog.gpo.gov/F/?func=direct&doc_number=1129019&local_base=GPO01PUB,"No data",2020,LC 42.20:C 81
"Frequency and duration of flooding of Grove Creek near Kenansville, North Carolina, for present and proposed restored channel conditions / by T.C. Stamey.",1120299,https://catalog.gpo.gov/F/?func=direct&doc_number=1120299&local_base=GPO01PUB,"Stamey, Timothy C.",1985,I 19.42/4:85-4298
"From nothing to something : the story of the American dream : hearing before the Committee on Small Business, House of Representatives, One Hundred Eighteenth Congress, first session, February 28, 2023.",1214538,https://catalog.gpo.gov/F/?func=direct&doc_number=1214538&local_base=GPO01PUB,"United States. Congress. House. Committee on Small Business",2023,Y 4.SM 1:118-002
"From the factory to the frontlines : the Operation Warp Speed strategy for distributing a COVID-19 vaccine.",1130378,https://catalog.gpo.gov/F/?func=direct&doc_number=1130378&local_base=GPO01PUB,"No data",2020,HE 1.2:OP 2
"Frontline feds : serving the public during a pandemic : hearing before the Subcommittee on Government Operations of the Committee on Oversight and Reform, House of Representatives, One Hundred Sixteenth Congress, second session, June 25, 2020.",1133548,https://catalog.gpo.gov/F/?func=direct&doc_number=1133548&local_base=GPO01PUB,"United States. Congress. House. Committee on Oversight and Reform. Subcommittee on Government Operations",2020,Y 4.OV 2:116-99
"Full practice authority for VA registered nurse anesthetists (CRNAs) during the COVID-19 pandemic / Sidath Viranga Panangala, Jared S. Sussman.",1158358,https://catalog.gpo.gov/F/?func=direct&doc_number=1158358&local_base=GPO01PUB,"Panangala, Sidath Viranga",2020,LC 14.25/2:IN 11408/
"Funding for HUD in the CARES Act / Maggie McCarty, and three others.",1158359,https://catalog.gpo.gov/F/?func=direct&doc_number=1158359&local_base=GPO01PUB,"McCarty, Maggie",2020,LC 14.25/2:IN 11319/
"Funding for firefighters for COVID-19 response / Jill C. Gallagher, Brian E. Humphreys.",1127907,https://catalog.gpo.gov/F/?func=direct&doc_number=1127907&local_base=GPO01PUB,"Gallagher, Jill C.",2020,LC 14.24:IF 11507/
"General state and local fiscal assistance and COVID-19 : background and available data / Grant A. Driessen.",1119384,https://catalog.gpo.gov/F/?func=direct&doc_number=1119384&local_base=GPO01PUB,"Driessen, Grant A.",2020,LC 14.23:R 46298/
"Genomic sequencing of infectious pathogens.",1147893,https://catalog.gpo.gov/F/?func=direct&doc_number=1147893&local_base=GPO01PUB,"No data",2021,GA 1.13/21-4:GAO-21-426 SP
"Get your clinic ready for coronavirus disease 2019 (COVID-19).",1118687,https://catalog.gpo.gov/F/?func=direct&doc_number=1118687&local_base=GPO01PUB,"No data",2020,HE 20.7002:C 81/31
"Global economic effects of COVID-19 : overview / James K. Jackson.",1118249,https://catalog.gpo.gov/F/?func=direct&doc_number=1118249&local_base=GPO01PUB,"Jackson, James K.",2020,LC 14.23:R 46270/
"Global health alert: coronavirus 2019 : for 14 days after your trip--- stay home. Monitor your health. Practice social distancing.",1118322,https://catalog.gpo.gov/F/?func=direct&doc_number=1118322&local_base=GPO01PUB,"No data",2020,HE 20.7002:C 81/26
"Global health security : USAID and CDC funding activities, and assessments of countries' capacities to address infectious disease threats before COVID-19 onset: report to congressional committees.",1171561,https://catalog.gpo.gov/F/?func=direct&doc_number=1171561&local_base=GPO01PUB,"United States. Government Accountability Office",2021,GA 1.13:GAO-21-359
"Grants management: OMB should collect and share lessons learned from use of COVID-19-related grant flexiblities : report to congressional committees.",1147971,https://catalog.gpo.gov/F/?func=direct&doc_number=1147971&local_base=GPO01PUB,"United States. Government Accountability Office",2021,GA 1.13:GAO-21-318
"Green recovery plans for the COVID-19 crisis : hearing before the Subcommittee on Europe, Eurasia, Energy, and the Environment of the Committee on Foreign Affairs, House of Representatives, One Hundred Sixteenth Congress, second session, September 23, 2020.",1148353,https://catalog.gpo.gov/F/?func=direct&doc_number=1148353&local_base=GPO01PUB,"United States. Congress. House. Committee on Foreign Affairs. Subcommittee on Europe, Eurasia, Energy, and the Environment",2021,Y 4.F 76/1:116-134
"Ground-water yield and potential for irrigated agriculture in the area of the Naval Magazine and Radio Transmitting Facility, Lualualei, Oahu, Hawaii / by Patricia J. Shade and Kiyoshi J. Takasaki.",1120331,https://catalog.gpo.gov/F/?func=direct&doc_number=1120331&local_base=GPO01PUB,"Shade, Patricia J.",1986,I 19.42/4:85-4280
"Guidance on preparing workplaces for COVID-19 / U.S. Department of Labor, Occupational Safety and Health Administration.",1119832,https://catalog.gpo.gov/F/?func=direct&doc_number=1119832&local_base=GPO01PUB,"No data",2020,L 35.2:C 81/3
"Guidelines opening up America again.",1119343,https://catalog.gpo.gov/F/?func=direct&doc_number=1119343&local_base=GPO01PUB,"No data",2020,PREX 1.2:OP 2/4
"Guía de preparación sobre el distanciamiento social en el lugar de trabajo durante la pandemia del virus COVID-19.",1122816,https://catalog.gpo.gov/F/?func=direct&doc_number=1122816&local_base=GPO01PUB,"No data",2020,L 35.24/3:SO 1/SPAN.
"Guía sobre COVID-19 para empleados minoristas.",1118997,https://catalog.gpo.gov/F/?func=direct&doc_number=1118997&local_base=GPO01PUB,"No data",2020,L 35.24/3:R 31/2/SPAN.
"Guía sobre la preparacioń de los trabajadores de los hogares de ancianos y centros de atención a largo plazo para el virus COVID-19.",1122517,https://catalog.gpo.gov/F/?func=direct&doc_number=1122517&local_base=GPO01PUB,"No data",2020,L 35.24/3:N 93/SPAN.
"Guía sobre la preparación de las farmacias minoristas para el virus COVID-19.",1122535,https://catalog.gpo.gov/F/?func=direct&doc_number=1122535&local_base=GPO01PUB,"No data",2020,L 35.24/3:P 49/SPAN.
"Guía sobre la preparación de los lugares de trabajo para el virus COVID-19 / Departamento del Trabajo de los EE. UU., Administración de Seguridad y Salud Ocupacional.",1119835,https://catalog.gpo.gov/F/?func=direct&doc_number=1119835&local_base=GPO01PUB,"No data",2020,L 35.2:C 81/3/SPAN.
"Guía sobre la preparación de los odontólogos para el virus COVID-19.",1122772,https://catalog.gpo.gov/F/?func=direct&doc_number=1122772&local_base=GPO01PUB,"No data",2020,L 35.24/3:D 43/SPAN.
"Guía sobre la preparación de los restaurantes y vendedores de bebidas que ofrecen servicio de recogida durante la pandemia del virus COVID-19.",1120553,https://catalog.gpo.gov/F/?func=direct&doc_number=1120553&local_base=GPO01PUB,"No data",2020,L 35.24/3:R 31/SPAN.
"Guía sobre la preparación de los trabajadores de almacenes y de muelles de carga para el virus COVID-19.",1122805,https://catalog.gpo.gov/F/?func=direct&doc_number=1122805&local_base=GPO01PUB,"No data",2020,L 35.24/3:ST 6/SPAN.
"Guía sobre la preparación de los trabajadores del sector de servicios para compartir viajes, taxis e industria de automóviles para el virus COVID-19.",1122541,https://catalog.gpo.gov/F/?func=direct&doc_number=1122541&local_base=GPO01PUB,"No data",2020,L 35.24/3:R 43/SPAN.
"Guía sobre la preparación del personal de entrega de paquetes para el virus COVID-19.",1118987,https://catalog.gpo.gov/F/?func=direct&doc_number=1118987&local_base=GPO01PUB,"No data",2020,L 35.24/3:P 12/SPAN.
"Guía sobre la preparación del personal de la industria de construcción para el virus COVID-19.",1119927,https://catalog.gpo.gov/F/?func=direct&doc_number=1119927&local_base=GPO01PUB,"No data",2020,L 35.24/3:C 76/SPAN.
"Guía sobre la preparación del personal de la industria manufacturera para el virus COVID-19.",1119359,https://catalog.gpo.gov/F/?func=direct&doc_number=1119359&local_base=GPO01PUB,"No data",2020,L 35.24/3:M 31/SPAN.
"H.R. 6201: paid leave and unemployment insurance responses to COVID-19 / Sarah A. Donovan, Katelin P. Isaacs, Julie M. Whittaker.",1125439,https://catalog.gpo.gov/F/?func=direct&doc_number=1125439&local_base=GPO01PUB,"Donovan, Sarah A.",2020,LC 14.25/2:IN 11249/
"HIPAA, telehealth, and COVID-19 / Chris D. Linebaugh.",1137769,https://catalog.gpo.gov/F/?func=direct&doc_number=1137769&local_base=GPO01PUB,"Linebaugh, Chris D.",2020,LC 14.25:LSB 10490/
"Hable con los niños: consejos para cuidadores, padres de familia y maestros durante brotes de enfermedades infecciosas.",1139197,https://catalog.gpo.gov/F/?func=direct&doc_number=1139197&local_base=GPO01PUB,"No data",2020,HE 20.402:D 63/2/2020/SPAN.
"Health Department checklist : developing a case investigation & contact tracing plan for Coronavirus Disease 2019 (COVID-19).",1123029,https://catalog.gpo.gov/F/?func=direct&doc_number=1123029&local_base=GPO01PUB,"No data",2020,HE 20.7002:C 81/61
"Health alert: areas affected by coronavirus disease 2019 : if you must travel to an outbreak area.",1118375,https://catalog.gpo.gov/F/?func=direct&doc_number=1118375&local_base=GPO01PUB,"No data",2020,HE 20.7002:C 81/29
"Health alert: coronavirus disease 2019 (COVID-19) : you have recently been on a cruise ship or river cruise.",1118191,https://catalog.gpo.gov/F/?func=direct&doc_number=1118191&local_base=GPO01PUB,"No data",2020,HE 20.7008:C 81/5
"Health alert: coronavirus disease 2019 (COVID-19).",1118012,https://catalog.gpo.gov/F/?func=direct&doc_number=1118012&local_base=GPO01PUB,"No data",2020,HE 20.7008:C 81/26/ENG.
"Healthcare professional preparedness checklist for transport and arrival of patients with confirmed or possible COVID-19.",1115981,https://catalog.gpo.gov/F/?func=direct&doc_number=1115981&local_base=GPO01PUB,"No data",2020,HE 20.7002:C 81/13
